,code,powiat,type,year,value
6976,1203000,Powiat chrzanowski,grand total,2020,4912.69
6977,1204000,Powiat dąbrowski,grand total,2020,4425.26
6978,1205000,Powiat gorlicki,grand total,2020,4158.62
6979,1206000,Powiat krakowski,grand total,2020,5788.98
6980,1207000,Powiat limanowski,grand total,2020,4163.22
6981,1208000,Powiat miechowski,grand total,2020,4415.03
6982,1209000,Powiat myślenicki,grand total,2020,4525.2
6983,1210000,Powiat nowosądecki,grand total,2020,4160.76
6984,1211000,Powiat nowotarski,grand total,2020,4335.07
6985,1212000,Powiat olkuski,grand total,2020,4920.77
6986,1213000,Powiat oświęcimski,grand total,2020,4911.73
6987,1214000,Powiat proszowicki,grand total,2020,4635.66
6988,1215000,Powiat suski,grand total,2020,4482.76
6989,1216000,Powiat tarnowski,grand total,2020,4149.11
6990,1217000,Powiat tatrzański,grand total,2020,4655.05
6991,1218000,Powiat wadowicki,grand total,2020,4457.27
6992,1219000,Powiat wielicki,grand total,2020,5047.98
6993,1261000,City with powiat status Kraków,grand total,2020,6482.24
6994,1262000,City with powiat status Nowy Sącz,grand total,2020,4468.93
6995,1263000,City with powiat status Tarnów,grand total,2020,5629.79
6996,1401000,Powiat białobrzeski,grand total,2020,4410.45
6997,1402000,Powiat ciechanowski,grand total,2020,4967.97
6998,1403000,Powiat garwoliński,grand total,2020,4708.21
6999,1404000,Powiat gostyniński,grand total,2020,4637.28
7000,1405000,Powiat grodziski,grand total,2020,5761.51
7001,1406000,Powiat grójecki,grand total,2020,5088.28
7002,1407000,Powiat kozienicki,grand total,2020,5467.11
7003,1408000,Powiat legionowski,grand total,2020,5059.53
7004,1409000,Powiat lipski,grand total,2020,4564.75
7005,1410000,Powiat łosicki,grand total,2020,4486.1
7006,1411000,Powiat makowski,grand total,2020,4461.25
7007,1412000,Powiat miński,grand total,2020,4717.21
7008,1413000,Powiat mławski,grand total,2020,4636.34
7009,1414000,Powiat nowodworski,grand total,2020,6096.33
7010,1415000,Powiat ostrołęcki,grand total,2020,4564.72
7011,1416000,Powiat ostrowski,grand total,2020,4650.41
7012,1417000,Powiat otwocki,grand total,2020,5281.35
7013,1418000,Powiat piaseczyński,grand total,2020,5164.71
7014,1419000,Powiat płocki,grand total,2020,4631.84
7015,1420000,Powiat płoński,grand total,2020,4826.77
7016,1421000,Powiat pruszkowski,grand total,2020,6295.4
7017,1422000,Powiat przasnyski,grand total,2020,4638.79
7018,1423000,Powiat przysuski,grand total,2020,4653.63
7019,1424000,Powiat pułtuski,grand total,2020,4644.71
7020,1425000,Powiat radomski,grand total,2020,4362.35
7021,1426000,Powiat siedlecki,grand total,2020,4503.92
7022,1427000,Powiat sierpecki,grand total,2020,4613.59
7023,1428000,Powiat sochaczewski,grand total,2020,5741.89
7024,1429000,Powiat sokołowski,grand total,2020,4792.94
7025,1430000,Powiat szydłowiecki,grand total,2020,4157.78
7026,1432000,Powiat warszawski zachodni,grand total,2020,5990.54
7027,1433000,Powiat węgrowski,grand total,2020,4589.75
7028,1434000,Powiat wołomiński,grand total,2020,4997.04
7029,1435000,Powiat wyszkowski,grand total,2020,4404.79
7030,1436000,Powiat zwoleński,grand total,2020,4508.69
7031,1437000,Powiat żuromiński,grand total,2020,4384.3
7032,1438000,Powiat żyrardowski,grand total,2020,5113.05
7033,1461000,City with powiat status Ostrołęka,grand total,2020,5712.81
7034,1462000,City with powiat status Płock,grand total,2020,6526.04
7035,1463000,City with powiat status Radom,grand total,2020,5033.24
7036,1464000,City with powiat status Siedlce,grand total,2020,5187.54
7037,1465000,City with powiat status Capital City Warszawa,grand total,2020,7147.46
7038,1601000,Powiat brzeski,grand total,2020,4825.14
7039,1602000,Powiat głubczycki,grand total,2020,4703.75
7040,1603000,Powiat kędzierzyńsko-kozielski,grand total,2020,5572.19
7041,1604000,Powiat kluczborski,grand total,2020,4777.86
7042,1605000,Powiat krapkowicki,grand total,2020,5548.87
7043,1606000,Powiat namysłowski,grand total,2020,4807.1
7044,1607000,Powiat nyski,grand total,2020,4637.57
7045,1608000,Powiat oleski,grand total,2020,4479.24
7046,1609000,Powiat opolski,grand total,2020,4720.08
7047,1610000,Powiat prudnicki,grand total,2020,4446.16
7048,1611000,Powiat strzelecki,grand total,2020,4854.78
7049,1661000,City with powiat status Opole,grand total,2020,5523.14
7050,1801000,Powiat bieszczadzki,grand total,2020,4445.97
7051,1802000,Powiat brzozowski,grand total,2020,4206.54
7052,1803000,Powiat dębicki,grand total,2020,4631.33
7053,1804000,Powiat jarosławski,grand total,2020,4541.33
7054,1805000,Powiat jasielski,grand total,2020,4560.2
7055,1806000,Powiat kolbuszowski,grand total,2020,4220.93
7056,1807000,Powiat krośnieński,grand total,2020,4050.39
7057,1808000,Powiat leżajski,grand total,2020,4435.95
7058,1809000,Powiat lubaczowski,grand total,2020,4214.71
7059,1810000,Powiat łańcucki,grand total,2020,4327.1
7060,1811000,Powiat mielecki,grand total,2020,4729.31
7061,1812000,Powiat niżański,grand total,2020,4197.13
7062,1813000,Powiat przemyski,grand total,2020,4126.82
7063,1814000,Powiat przeworski,grand total,2020,4255.41
7064,1815000,Powiat ropczycko-sędziszowski,grand total,2020,4401.73
7065,1816000,Powiat rzeszowski,grand total,2020,4614.22
7066,1817000,Powiat sanocki,grand total,2020,4431.17
7067,1818000,Powiat stalowowolski,grand total,2020,4777.46
7068,1819000,Powiat strzyżowski,grand total,2020,4052.65
7069,1820000,Powiat tarnobrzeski,grand total,2020,4723.98
7070,1821000,Powiat leski,grand total,2020,4832.85
7071,1861000,City with powiat status Krosno,grand total,2020,4424.93
7072,1862000,City with powiat status Przemyśl,grand total,2020,4522.95
7073,1863000,City with powiat status Rzeszów,grand total,2020,5518.24
7074,1864000,City with powiat status Tarnobrzeg,grand total,2020,4578.25
7075,2001000,Powiat augustowski,grand total,2020,5009.19
7076,2002000,Powiat białostocki,grand total,2020,4456.25
7077,2003000,Powiat bielski,grand total,2020,5547.83
7078,2004000,Powiat grajewski,grand total,2020,4970.21
7079,2005000,Powiat hajnowski,grand total,2020,5165.59
7080,2006000,Powiat kolneński,grand total,2020,4475.28
7081,2007000,Powiat łomżyński,grand total,2020,5174.98
7082,2008000,Powiat moniecki,grand total,2020,4601.73
7083,2009000,Powiat sejneński,grand total,2020,4486.11
7084,2010000,Powiat siemiatycki,grand total,2020,4473.99
7085,2011000,Powiat sokólski,grand total,2020,4528.86
7086,2012000,Powiat suwalski,grand total,2020,4201.41
7087,2013000,Powiat wysokomazowiecki,grand total,2020,5071.35
7088,2014000,Powiat zambrowski,grand total,2020,4775.36
7089,2061000,City with powiat status Białystok,grand total,2020,5126.79
7090,2062000,City with powiat status Łomża,grand total,2020,4872.37
7091,2063000,City with powiat status Suwałki,grand total,2020,4562.69
7092,2201000,Powiat bytowski,grand total,2020,4905.51
7093,2202000,Powiat chojnicki,grand total,2020,4395.7
7094,2203000,Powiat człuchowski,grand total,2020,4569.32
7095,2204000,Powiat gdański,grand total,2020,5014.67
7096,2205000,Powiat kartuski,grand total,2020,4508.01
7097,2206000,Powiat kościerski,grand total,2020,4328.66
7098,2207000,Powiat kwidzyński,grand total,2020,4824.01
7099,2208000,Powiat lęborski,grand total,2020,4800.59
7100,2209000,Powiat malborski,grand total,2020,4559.54
7101,2210000,Powiat nowodworski,grand total,2020,4735.14
7102,2211000,Powiat pucki,grand total,2020,4741.1
7103,2212000,Powiat słupski,grand total,2020,4696.62
7104,2213000,Powiat starogardzki,grand total,2020,4969.91
7105,2214000,Powiat tczewski,grand total,2020,5031.71
7106,2215000,Powiat wejherowski,grand total,2020,4620.89
7107,2216000,Powiat sztumski,grand total,2020,4719.0
7108,2261000,City with powiat status Gdańsk,grand total,2020,6490.53
7109,2262000,City with powiat status Gdynia,grand total,2020,5848.66
7110,2263000,City with powiat status Słupsk,grand total,2020,4841.9
7111,2264000,City with powiat status Sopot,grand total,2020,6529.1
7112,2401000,Powiat będziński,grand total,2020,4643.65
7113,2402000,Powiat bielski,grand total,2020,4819.89
7114,2403000,Powiat cieszyński,grand total,2020,4660.69
7115,2404000,Powiat częstochowski,grand total,2020,4603.86
7116,2405000,Powiat gliwicki,grand total,2020,4696.57
7117,2406000,Powiat kłobucki,grand total,2020,4087.42
7118,2407000,Powiat lubliniecki,grand total,2020,4660.07
7119,2408000,Powiat mikołowski,grand total,2020,5002.48
7120,2409000,Powiat myszkowski,grand total,2020,4532.46
7121,2410000,Powiat pszczyński,grand total,2020,4674.3
7122,2411000,Powiat raciborski,grand total,2020,5199.24
7123,2412000,Powiat rybnicki,grand total,2020,4686.71
7124,2413000,Powiat tarnogórski,grand total,2020,4858.37
7125,2414000,Powiat bieruńsko-lędziński,grand total,2020,4649.07
7126,2415000,Powiat wodzisławski,grand total,2020,4323.1
7127,2416000,Powiat zawierciański,grand total,2020,5001.44
7128,2417000,Powiat żywiecki,grand total,2020,5011.5
7129,2461000,City with powiat status Bielsko-Biała,grand total,2020,5321.66
7130,2462000,City with powiat status Bytom,grand total,2020,5117.47
7131,2463000,City with powiat status Chorzów,grand total,2020,4910.73
7132,2464000,City with powiat status Częstochowa,grand total,2020,4875.71
7133,2465000,City with powiat status Dąbrowa Górnicza,grand total,2020,5811.72
7134,2466000,City with powiat status Gliwice,grand total,2020,6164.02
7135,2467000,City with powiat status Jastrzębie-Zdrój,grand total,2020,8377.01
7136,2468000,City with powiat status Jaworzno,grand total,2020,5976.3
7137,2469000,City with powiat status Katowice,grand total,2020,6525.94
7138,2470000,City with powiat status Mysłowice,grand total,2020,4763.73
7139,2471000,City with powiat status Piekary Śląskie,grand total,2020,5375.03
7140,2472000,City with powiat status Ruda Śląska,grand total,2020,4816.21
7141,2473000,City with powiat status Rybnik,grand total,2020,4987.77
7142,2474000,City with powiat status Siemianowice Śląskie,grand total,2020,5005.69
7143,2475000,City with powiat status Sosnowiec,grand total,2020,5008.83
7144,2476000,City with powiat status Świętochłowice,grand total,2020,4609.16
7145,2477000,City with powiat status Tychy,grand total,2020,5269.32
7146,2478000,City with powiat status Zabrze,grand total,2020,5232.59
7147,2479000,City with powiat status Żory,grand total,2020,4781.16
7148,2601000,Powiat buski,grand total,2020,4375.49
7149,2602000,Powiat jędrzejowski,grand total,2020,4969.29
7150,2603000,Powiat kazimierski,grand total,2020,4235.96
7151,2604000,Powiat kielecki,grand total,2020,4355.66
7152,2605000,Powiat konecki,grand total,2020,4481.58
7153,2606000,Powiat opatowski,grand total,2020,4269.94
7154,2607000,Powiat ostrowiecki,grand total,2020,4448.08
7155,2608000,Powiat pińczowski,grand total,2020,4445.79
7156,2609000,Powiat sandomierski,grand total,2020,4966.33
7157,2610000,Powiat skarżyski,grand total,2020,4758.09
7158,2611000,Powiat starachowicki,grand total,2020,4690.7
7159,2612000,Powiat staszowski,grand total,2020,4825.77
7160,2613000,Powiat włoszczowski,grand total,2020,4722.28
7161,2661000,City with powiat status Kielce,grand total,2020,5218.61
7162,2801000,Powiat bartoszycki,grand total,2020,4589.11
7163,2802000,Powiat braniewski,grand total,2020,4460.29
7164,2803000,Powiat działdowski,grand total,2020,4145.8
7165,2804000,Powiat elbląski,grand total,2020,4268.29
7166,2805000,Powiat ełcki,grand total,2020,4364.74
7167,2806000,Powiat giżycki,grand total,2020,4515.13
7168,2807000,Powiat iławski,grand total,2020,4219.71
7169,2808000,Powiat kętrzyński,grand total,2020,4560.67
7170,2809000,Powiat lidzbarski,grand total,2020,4356.34
7171,2810000,Powiat mrągowski,grand total,2020,4311.0
7172,2811000,Powiat nidzicki,grand total,2020,4207.91
7173,2812000,Powiat nowomiejski,grand total,2020,3971.83
7174,2813000,Powiat olecki,grand total,2020,4438.76
7175,2814000,Powiat olsztyński,grand total,2020,4823.92
7176,2815000,Powiat ostródzki,grand total,2020,4440.69
7177,2816000,Powiat piski,grand total,2020,4633.18
7178,2817000,Powiat szczycieński,grand total,2020,4523.23
7179,2818000,Powiat gołdapski,grand total,2020,4227.65
7180,2819000,Powiat węgorzewski,grand total,2020,4314.62
7181,2861000,City with powiat status Elbląg,grand total,2020,4952.59
7182,2862000,City with powiat status Olsztyn,grand total,2020,5438.71
7183,3001000,Powiat chodzieski,grand total,2020,4550.77
7184,3002000,Powiat czarnkowsko-trzcianecki,grand total,2020,4869.3
7185,3003000,Powiat gnieźnieński,grand total,2020,4658.83
7186,3004000,Powiat gostyński,grand total,2020,4698.58
7187,3005000,Powiat grodziski,grand total,2020,4433.04
7188,3006000,Powiat jarociński,grand total,2020,4193.08
7189,3007000,Powiat kaliski,grand total,2020,4195.22
7190,3008000,Powiat kępiński,grand total,2020,3872.06
7191,3009000,Powiat kolski,grand total,2020,4895.57
7192,3010000,Powiat koniński,grand total,2020,4184.77
7193,3011000,Powiat kościański,grand total,2020,4582.74
7194,3012000,Powiat krotoszyński,grand total,2020,4020.71
7195,3013000,Powiat leszczyński,grand total,2020,4953.38
7196,3014000,Powiat międzychodzki,grand total,2020,4519.7
7197,3015000,Powiat nowotomyski,grand total,2020,4807.23
7198,3016000,Powiat obornicki,grand total,2020,4854.35
7199,3017000,Powiat ostrowski,grand total,2020,4542.09
7200,3018000,Powiat ostrzeszowski,grand total,2020,4488.82
7201,3019000,Powiat pilski,grand total,2020,4928.72
7202,3020000,Powiat pleszewski,grand total,2020,4471.48
7203,3021000,Powiat poznański,grand total,2020,4776.27
7204,3022000,Powiat rawicki,grand total,2020,4357.75
7205,3023000,Powiat słupecki,grand total,2020,4690.36
7206,3024000,Powiat szamotulski,grand total,2020,5274.57
7207,3025000,Powiat średzki,grand total,2020,5004.44
7208,3026000,Powiat śremski,grand total,2020,4480.42
7209,3027000,Powiat turecki,grand total,2020,4266.25
7210,3028000,Powiat wągrowiecki,grand total,2020,4491.29
7211,3029000,Powiat wolsztyński,grand total,2020,4489.74
7212,3030000,Powiat wrzesiński,grand total,2020,4779.96
7213,3031000,Powiat złotowski,grand total,2020,4041.17
7214,3061000,City with powiat status Kalisz,grand total,2020,4718.01
7215,3062000,City with powiat status Konin,grand total,2020,4858.06
7216,3063000,City with powiat status Leszno,grand total,2020,4824.14
7217,3064000,City with powiat status Poznań,grand total,2020,6104.97
7218,3201000,Powiat białogardzki,grand total,2020,4672.61
7219,3202000,Powiat choszczeński,grand total,2020,4599.57
7220,3203000,Powiat drawski,grand total,2020,4416.33
7221,3204000,Powiat goleniowski,grand total,2020,5102.94
7222,3205000,Powiat gryficki,grand total,2020,4388.97
7223,3206000,Powiat gryfiński,grand total,2020,4898.41
7224,3207000,Powiat kamieński,grand total,2020,4304.58
7225,3208000,Powiat kołobrzeski,grand total,2020,4575.02
7226,3209000,Powiat koszaliński,grand total,2020,4616.89
7227,3210000,Powiat myśliborski,grand total,2020,4503.53
7228,3211000,Powiat policki,grand total,2020,5535.45
7229,3212000,Powiat pyrzycki,grand total,2020,4428.81
7230,3213000,Powiat sławieński,grand total,2020,4350.66
7231,3214000,Powiat stargardzki,grand total,2020,4750.37
7232,3215000,Powiat szczecinecki,grand total,2020,4827.82
7233,3216000,Powiat świdwiński,grand total,2020,4339.7
7234,3217000,Powiat wałecki,grand total,2020,4678.73
7235,3218000,Powiat łobeski,grand total,2020,4713.45
7236,3261000,City with powiat status Koszalin,grand total,2020,4973.23
7237,3262000,City with powiat status Szczecin,grand total,2020,5695.84
7238,3263000,City with powiat status Świnoujście,grand total,2020,5517.68
7239,201000,Powiat bolesławiecki,grand total,2021,5461.94
7240,202000,Powiat dzierżoniowski,grand total,2021,5127.97
7241,203000,Powiat głogowski,grand total,2021,5171.28
7242,204000,Powiat górowski,grand total,2021,4862.88
7243,205000,Powiat jaworski,grand total,2021,5554.54
7244,206000,Powiat karkonoski,grand total,2021,5050.91
7245,207000,Powiat kamiennogórski,grand total,2021,4885.26
7246,208000,Powiat kłodzki,grand total,2021,5141.98
7247,209000,Powiat legnicki,grand total,2021,5452.05
7248,210000,Powiat lubański,grand total,2021,4980.17
7249,211000,Powiat lubiński,grand total,2021,10076.64
7250,212000,Powiat lwówecki,grand total,2021,5049.64
7251,213000,Powiat milicki,grand total,2021,4848.85
7252,214000,Powiat oleśnicki,grand total,2021,5113.77
7253,215000,Powiat oławski,grand total,2021,5467.98
7254,216000,Powiat polkowicki,grand total,2021,6120.8
7255,217000,Powiat strzeliński,grand total,2021,5671.21
7256,218000,Powiat średzki,grand total,2021,5761.88
7257,219000,Powiat świdnicki,grand total,2021,5469.98
7258,220000,Powiat trzebnicki,grand total,2021,5235.04
7259,221000,Powiat wałbrzyski,grand total,2021,4759.75
7260,222000,Powiat wołowski,grand total,2021,6793.03
