,code,powiat,year,sex,age,count
4094,2803000,Powiat działdowski,2021,males,35-44,3901
4095,2804000,Powiat elbląski,2021,males,35-44,3450
4096,2805000,Powiat ełcki,2021,males,35-44,5454
4097,2806000,Powiat giżycki,2021,males,35-44,3267
4098,2807000,Powiat iławski,2021,males,35-44,5931
4099,2808000,Powiat kętrzyński,2021,males,35-44,3192
4100,2809000,Powiat lidzbarski,2021,males,35-44,2303
4101,2810000,Powiat mrągowski,2021,males,35-44,2900
4102,2811000,Powiat nidzicki,2021,males,35-44,1920
4103,2812000,Powiat nowomiejski,2021,males,35-44,2754
4104,2813000,Powiat olecki,2021,males,35-44,2023
4105,2814000,Powiat olsztyński,2021,males,35-44,8571
4106,2815000,Powiat ostródzki,2021,males,35-44,6175
4107,2816000,Powiat piski,2021,males,35-44,2885
4108,2817000,Powiat szczycieński,2021,males,35-44,4024
4109,2818000,Powiat gołdapski,2021,males,35-44,1457
4110,2819000,Powiat węgorzewski,2021,males,35-44,1254
4111,2861000,City with powiat status Elbląg,2021,males,35-44,6810
4112,2862000,City with powiat status Olsztyn,2021,males,35-44,11387
4113,3001000,Powiat chodzieski,2021,males,35-44,3281
4114,3002000,Powiat czarnkowsko-trzcianecki,2021,males,35-44,5542
4115,3003000,Powiat gnieźnieński,2021,males,35-44,9926
4116,3004000,Powiat gostyński,2021,males,35-44,5272
4117,3005000,Powiat grodziski,2021,males,35-44,3718
4118,3006000,Powiat jarociński,2021,males,35-44,4833
4119,3007000,Powiat kaliski,2021,males,35-44,5799
4120,3008000,Powiat kępiński,2021,males,35-44,4097
4121,3009000,Powiat kolski,2021,males,35-44,5309
4122,3010000,Powiat koniński,2021,males,35-44,8747
4123,3011000,Powiat kościański,2021,males,35-44,5660
4124,3012000,Powiat krotoszyński,2021,males,35-44,5234
4125,3013000,Powiat leszczyński,2021,males,35-44,4545
4126,3014000,Powiat międzychodzki,2021,males,35-44,2426
4127,3015000,Powiat nowotomyski,2021,males,35-44,5604
4128,3016000,Powiat obornicki,2021,males,35-44,4362
4129,3017000,Powiat ostrowski,2021,males,35-44,10906
4130,3018000,Powiat ostrzeszowski,2021,males,35-44,3713
4131,3019000,Powiat pilski,2021,males,35-44,8808
4132,3020000,Powiat pleszewski,2021,males,35-44,4287
4133,3021000,Powiat poznański,2021,males,35-44,37221
4134,3022000,Powiat rawicki,2021,males,35-44,4216
4135,3023000,Powiat słupecki,2021,males,35-44,3935
4136,3024000,Powiat szamotulski,2021,males,35-44,6993
4137,3025000,Powiat średzki,2021,males,35-44,4455
4138,3026000,Powiat śremski,2021,males,35-44,4401
4139,3027000,Powiat turecki,2021,males,35-44,5499
4140,3028000,Powiat wągrowiecki,2021,males,35-44,4774
4141,3029000,Powiat wolsztyński,2021,males,35-44,4124
4142,3030000,Powiat wrzesiński,2021,males,35-44,5780
4143,3031000,Powiat złotowski,2021,males,35-44,4236
4144,3061000,City with powiat status Kalisz,2021,males,35-44,5859
4145,3062000,City with powiat status Konin,2021,males,35-44,3960
4146,3063000,City with powiat status Leszno,2021,males,35-44,4171
4147,3064000,City with powiat status Poznań,2021,males,35-44,38027
4148,3201000,Powiat białogardzki,2021,males,35-44,2613
4149,3202000,Powiat choszczeński,2021,males,35-44,2570
4150,3203000,Powiat drawski,2021,males,35-44,3173
4151,3204000,Powiat goleniowski,2021,males,35-44,5335
4152,3205000,Powiat gryficki,2021,males,35-44,3393
4153,3206000,Powiat gryfiński,2021,males,35-44,4943
4154,3207000,Powiat kamieński,2021,males,35-44,2617
4155,3208000,Powiat kołobrzeski,2021,males,35-44,4619
4156,3209000,Powiat koszaliński,2021,males,35-44,4360
4157,3210000,Powiat myśliborski,2021,males,35-44,3940
4158,3211000,Powiat policki,2021,males,35-44,6133
4159,3212000,Powiat pyrzycki,2021,males,35-44,2304
4160,3213000,Powiat sławieński,2021,males,35-44,3122
4161,3214000,Powiat stargardzki,2021,males,35-44,7793
4162,3215000,Powiat szczecinecki,2021,males,35-44,4016
4163,3216000,Powiat świdwiński,2021,males,35-44,2472
4164,3217000,Powiat wałecki,2021,males,35-44,3229
4165,3218000,Powiat łobeski,2021,males,35-44,1869
4166,3261000,City with powiat status Koszalin,2021,males,35-44,6927
4167,3262000,City with powiat status Szczecin,2021,males,35-44,25572
4168,3263000,City with powiat status Świnoujście,2021,males,35-44,2267
4169,201000,Powiat bolesławiecki,2021,males,45-54,4325
4170,202000,Powiat dzierżoniowski,2021,males,45-54,4472
4171,203000,Powiat głogowski,2021,males,45-54,4248
4172,204000,Powiat górowski,2021,males,45-54,1686
4173,205000,Powiat jaworski,2021,males,45-54,2345
4174,206000,Powiat karkonoski,2021,males,45-54,3013
4175,207000,Powiat kamiennogórski,2021,males,45-54,2006
4176,208000,Powiat kłodzki,2021,males,45-54,6670
4177,209000,Powiat legnicki,2021,males,45-54,2882
4178,210000,Powiat lubański,2021,males,45-54,2607
4179,211000,Powiat lubiński,2021,males,45-54,5227
4180,212000,Powiat lwówecki,2021,males,45-54,1956
4181,213000,Powiat milicki,2021,males,45-54,1860
4182,214000,Powiat oleśnicki,2021,males,45-54,5648
4183,215000,Powiat oławski,2021,males,45-54,4133
4184,216000,Powiat polkowicki,2021,males,45-54,3214
4185,217000,Powiat strzeliński,2021,males,45-54,2179
4186,218000,Powiat średzki,2021,males,45-54,3254
4187,219000,Powiat świdnicki,2021,males,45-54,7656
4188,220000,Powiat trzebnicki,2021,males,45-54,4782
4189,221000,Powiat wałbrzyski,2021,males,45-54,2513
4190,223000,Powiat wrocławski,2021,males,45-54,10261
4191,224000,Powiat ząbkowicki,2021,males,45-54,3030
4192,225000,Powiat zgorzelecki,2021,males,45-54,4393
4193,226000,Powiat złotoryjski,2021,males,45-54,2003
4194,261000,City with powiat status Jelenia Góra,2021,males,45-54,3314
4195,262000,City with powiat status Legnica,2021,males,45-54,4447
4196,264000,City with powiat status Wrocław,2021,males,45-54,27945
4197,265000,City with powiat status Wałbrzych since 2013,2021,males,45-54,4338
4198,401000,Powiat aleksandrowski,2021,males,45-54,2657
4199,402000,Powiat brodnicki,2021,males,45-54,3939
4200,403000,Powiat bydgoski,2021,males,45-54,7484
4201,404000,Powiat chełmiński,2021,males,45-54,2517
4202,405000,Powiat golubsko-dobrzyński,2021,males,45-54,2210
4203,406000,Powiat grudziądzki,2021,males,45-54,2230
4204,407000,Powiat inowrocławski,2021,males,45-54,8155
4205,408000,Powiat lipnowski,2021,males,45-54,3157
4206,409000,Powiat mogileński,2021,males,45-54,2384
4207,410000,Powiat nakielski,2021,males,45-54,4366
4208,411000,Powiat radziejowski,2021,males,45-54,2138
4209,412000,Powiat rypiński,2021,males,45-54,2136
4210,413000,Powiat sępoleński,2021,males,45-54,1986
4211,414000,Powiat świecki,2021,males,45-54,5085
4212,415000,Powiat toruński,2021,males,45-54,6313
4213,416000,Powiat tucholski,2021,males,45-54,2323
4214,417000,Powiat wąbrzeski,2021,males,45-54,1832
4215,418000,Powiat włocławski,2021,males,45-54,4781
4216,419000,Powiat żniński,2021,males,45-54,3599
4217,461000,City with powiat status Bydgoszcz,2021,males,45-54,15605
4218,462000,City with powiat status Grudziądz,2021,males,45-54,4092
4219,463000,City with powiat status Toruń,2021,males,45-54,8762
4220,464000,City with powiat status Włocławek,2021,males,45-54,5045
4221,601000,Powiat bialski,2021,males,45-54,5826
4222,602000,Powiat biłgorajski,2021,males,45-54,5237
4223,603000,Powiat chełmski,2021,males,45-54,3802
4224,604000,Powiat hrubieszowski,2021,males,45-54,2957
4225,605000,Powiat janowski,2021,males,45-54,2491
4226,606000,Powiat krasnostawski,2021,males,45-54,3118
4227,607000,Powiat kraśnicki,2021,males,45-54,4570
4228,608000,Powiat lubartowski,2021,males,45-54,4624
4229,609000,Powiat lubelski,2021,males,45-54,9685
4230,610000,Powiat łęczyński,2021,males,45-54,2508
4231,611000,Powiat łukowski,2021,males,45-54,5339
4232,612000,Powiat opolski,2021,males,45-54,2995
4233,613000,Powiat parczewski,2021,males,45-54,1628
4234,614000,Powiat puławski,2021,males,45-54,5909
4235,615000,Powiat radzyński,2021,males,45-54,3067
4236,616000,Powiat rycki,2021,males,45-54,2680
4237,617000,Powiat świdnicki,2021,males,45-54,3698
4238,618000,Powiat tomaszowski,2021,males,45-54,4099
4239,619000,Powiat włodawski,2021,males,45-54,1753
4240,620000,Powiat zamojski,2021,males,45-54,5652
4241,661000,City with powiat status Biała Podlaska,2021,males,45-54,2551
4242,662000,City with powiat status Chełm,2021,males,45-54,2617
4243,663000,City with powiat status Lublin,2021,males,45-54,14861
4244,664000,City with powiat status Zamość,2021,males,45-54,2522
4245,801000,Powiat gorzowski,2021,males,45-54,4057
4246,802000,Powiat krośnieński,2021,males,45-54,2647
4247,803000,Powiat międzyrzecki,2021,males,45-54,2713
4248,804000,Powiat nowosolski,2021,males,45-54,3981
4249,805000,Powiat słubicki,2021,males,45-54,2255
4250,806000,Powiat strzelecko-drezdenecki,2021,males,45-54,2343
4251,807000,Powiat sulęciński,2021,males,45-54,1644
4252,808000,Powiat świebodziński,2021,males,45-54,2645
4253,809000,Powiat zielonogórski,2021,males,45-54,3748
4254,810000,Powiat żagański,2021,males,45-54,3587
4255,811000,Powiat żarski,2021,males,45-54,4435
4256,812000,Powiat wschowski,2021,males,45-54,1909
4257,861000,City with powiat status Gorzów Wielkopolski,2021,males,45-54,5589
4258,862000,City with powiat status Zielona Góra,2021,males,45-54,6780
4259,1001000,Powiat bełchatowski,2021,males,45-54,5465
4260,1002000,Powiat kutnowski,2021,males,45-54,4971
4261,1003000,Powiat łaski,2021,males,45-54,2683
4262,1004000,Powiat łęczycki,2021,males,45-54,2611
4263,1005000,Powiat łowicki,2021,males,45-54,4160
4264,1006000,Powiat łódzki wschodni,2021,males,45-54,4341
4265,1007000,Powiat opoczyński,2021,males,45-54,3897
4266,1008000,Powiat pabianicki,2021,males,45-54,6432
4267,1009000,Powiat pajęczański,2021,males,45-54,2911
4268,1010000,Powiat piotrkowski,2021,males,45-54,5219
4269,1011000,Powiat poddębicki,2021,males,45-54,2333
4270,1012000,Powiat radomszczański,2021,males,45-54,6143
4271,1013000,Powiat rawski,2021,males,45-54,2617
4272,1014000,Powiat sieradzki,2021,males,45-54,6472
4273,1015000,Powiat skierniewicki,2021,males,45-54,2108
4274,1016000,Powiat tomaszowski,2021,males,45-54,5925
4275,1017000,Powiat wieluński,2021,males,45-54,4251
4276,1018000,Powiat wieruszowski,2021,males,45-54,2475
4277,1019000,Powiat zduńskowolski,2021,males,45-54,3386
4278,1020000,Powiat zgierski,2021,males,45-54,9654
4279,1021000,Powiat brzeziński,2021,males,45-54,1683
4280,1061000,City with powiat status Łódź,2021,males,45-54,30448
4281,1062000,City with powiat status Piotrków Trybunalski,2021,males,45-54,3406
4282,1063000,City with powiat status Skierniewice,2021,males,45-54,2360
4283,1201000,Powiat bocheński,2021,males,45-54,5558
4284,1202000,Powiat brzeski,2021,males,45-54,5026
4285,1203000,Powiat chrzanowski,2021,males,45-54,5767
4286,1204000,Powiat dąbrowski,2021,males,45-54,2941
4287,1205000,Powiat gorlicki,2021,males,45-54,5631
4288,1206000,Powiat krakowski,2021,males,45-54,17172
4289,1207000,Powiat limanowski,2021,males,45-54,6959
4290,1208000,Powiat miechowski,2021,males,45-54,2581
4291,1209000,Powiat myślenicki,2021,males,45-54,6876
4292,1210000,Powiat nowosądecki,2021,males,45-54,11509
4293,1211000,Powiat nowotarski,2021,males,45-54,9357
4294,1212000,Powiat olkuski,2021,males,45-54,5513
4295,1213000,Powiat oświęcimski,2021,males,45-54,7345
4296,1214000,Powiat proszowicki,2021,males,45-54,2399
4297,1215000,Powiat suski,2021,males,45-54,4364
4298,1216000,Powiat tarnowski,2021,males,45-54,11023
4299,1217000,Powiat tatrzański,2021,males,45-54,2914
4300,1218000,Powiat wadowicki,2021,males,45-54,8454
4301,1219000,Powiat wielicki,2021,males,45-54,7562
4302,1261000,City with powiat status Kraków,2021,males,45-54,35365
4303,1262000,City with powiat status Nowy Sącz,2021,males,45-54,3736
4304,1263000,City with powiat status Tarnów,2021,males,45-54,5013
4305,1401000,Powiat białobrzeski,2021,males,45-54,1762
4306,1402000,Powiat ciechanowski,2021,males,45-54,4378
4307,1403000,Powiat garwoliński,2021,males,45-54,5680
4308,1404000,Powiat gostyniński,2021,males,45-54,2353
4309,1405000,Powiat grodziski,2021,males,45-54,5892
4310,1406000,Powiat grójecki,2021,males,45-54,5689
4311,1407000,Powiat kozienicki,2021,males,45-54,3076
4312,1408000,Powiat legionowski,2021,males,45-54,7685
4313,1409000,Powiat lipski,2021,males,45-54,1690
4314,1410000,Powiat łosicki,2021,males,45-54,1573
4315,1411000,Powiat makowski,2021,males,45-54,2158
4316,1412000,Powiat miński,2021,males,45-54,8781
4317,1413000,Powiat mławski,2021,males,45-54,3740
4318,1414000,Powiat nowodworski,2021,males,45-54,4300
4319,1415000,Powiat ostrołęcki,2021,males,45-54,4934
4320,1416000,Powiat ostrowski,2021,males,45-54,3710
4321,1417000,Powiat otwocki,2021,males,45-54,7162
4322,1418000,Powiat piaseczyński,2021,males,45-54,12812
4323,1419000,Powiat płocki,2021,males,45-54,6786
4324,1420000,Powiat płoński,2021,males,45-54,4621
4325,1421000,Powiat pruszkowski,2021,males,45-54,10155
4326,1422000,Powiat przasnyski,2021,males,45-54,2637
4327,1423000,Powiat przysuski,2021,males,45-54,2036
4328,1424000,Powiat pułtuski,2021,males,45-54,2672
4329,1425000,Powiat radomski,2021,males,45-54,7857
4330,1426000,Powiat siedlecki,2021,males,45-54,4572
4331,1427000,Powiat sierpecki,2021,males,45-54,2651
4332,1428000,Powiat sochaczewski,2021,males,45-54,4535
4333,1429000,Powiat sokołowski,2021,males,45-54,2762
4334,1430000,Powiat szydłowiecki,2021,males,45-54,1774
4335,1432000,Powiat warszawski zachodni,2021,males,45-54,7992
4336,1433000,Powiat węgrowski,2021,males,45-54,3435
4337,1434000,Powiat wołomiński,2021,males,45-54,14972
4338,1435000,Powiat wyszkowski,2021,males,45-54,3939
4339,1436000,Powiat zwoleński,2021,males,45-54,1829
4340,1437000,Powiat żuromiński,2021,males,45-54,2100
4341,1438000,Powiat żyrardowski,2021,males,45-54,3990
4342,1461000,City with powiat status Ostrołęka,2021,males,45-54,2155
4343,1462000,City with powiat status Płock,2021,males,45-54,5746
4344,1463000,City with powiat status Radom,2021,males,45-54,9109
4345,1464000,City with powiat status Siedlce,2021,males,45-54,3498
4346,1465000,City with powiat status Capital City Warszawa,2021,males,45-54,88171
4347,1601000,Powiat brzeski,2021,males,45-54,4453
4348,1602000,Powiat głubczycki,2021,males,45-54,2226
4349,1603000,Powiat kędzierzyńsko-kozielski,2021,males,45-54,4726
4350,1604000,Powiat kluczborski,2021,males,45-54,3254
4351,1605000,Powiat krapkowicki,2021,males,45-54,3369
4352,1606000,Powiat namysłowski,2021,males,45-54,2155
4353,1607000,Powiat nyski,2021,males,45-54,6501
4354,1608000,Powiat oleski,2021,males,45-54,3360
4355,1609000,Powiat opolski,2021,males,45-54,6852
4356,1610000,Powiat prudnicki,2021,males,45-54,2579
4357,1611000,Powiat strzelecki,2021,males,45-54,3762
4358,1661000,City with powiat status Opole,2021,males,45-54,6062
4359,1801000,Powiat bieszczadzki,2021,males,45-54,959
4360,1802000,Powiat brzozowski,2021,males,45-54,3084
4361,1803000,Powiat dębicki,2021,males,45-54,6872
4362,1804000,Powiat jarosławski,2021,males,45-54,5885
4363,1805000,Powiat jasielski,2021,males,45-54,5765
4364,1806000,Powiat kolbuszowski,2021,males,45-54,3156
4365,1807000,Powiat krośnieński,2021,males,45-54,5810
4366,1808000,Powiat leżajski,2021,males,45-54,3315
4367,1809000,Powiat lubaczowski,2021,males,45-54,2773
4368,1810000,Powiat łańcucki,2021,males,45-54,4118
4369,1811000,Powiat mielecki,2021,males,45-54,6767
4370,1812000,Powiat niżański,2021,males,45-54,3166
4371,1813000,Powiat przemyski,2021,males,45-54,3796
4372,1814000,Powiat przeworski,2021,males,45-54,3993
4373,1815000,Powiat ropczycko-sędziszowski,2021,males,45-54,3865
4374,1816000,Powiat rzeszowski,2021,males,45-54,9504
4375,1817000,Powiat sanocki,2021,males,45-54,4512
4376,1818000,Powiat stalowowolski,2021,males,45-54,4972
4377,1819000,Powiat strzyżowski,2021,males,45-54,3235
4378,1820000,Powiat tarnobrzeski,2021,males,45-54,2797
4379,1821000,Powiat leski,2021,males,45-54,1288
4380,1861000,City with powiat status Krosno,2021,males,45-54,2071
4381,1862000,City with powiat status Przemyśl,2021,males,45-54,2440
4382,1863000,City with powiat status Rzeszów,2021,males,45-54,8307
4383,1864000,City with powiat status Tarnobrzeg,2021,males,45-54,2319
4384,2001000,Powiat augustowski,2021,males,45-54,2860
4385,2002000,Powiat białostocki,2021,males,45-54,8183
4386,2003000,Powiat bielski,2021,males,45-54,2771
4387,2004000,Powiat grajewski,2021,males,45-54,2225
4388,2005000,Powiat hajnowski,2021,males,45-54,1896
4389,2006000,Powiat kolneński,2021,males,45-54,1906
4390,2007000,Powiat łomżyński,2021,males,45-54,2756
4391,2008000,Powiat moniecki,2021,males,45-54,1835
4392,2009000,Powiat sejneński,2021,males,45-54,1040
4393,2010000,Powiat siemiatycki,2021,males,45-54,2331
4394,2011000,Powiat sokólski,2021,males,45-54,3324
4395,2012000,Powiat suwalski,2021,males,45-54,1998
4396,2013000,Powiat wysokomazowiecki,2021,males,45-54,2859
4397,2014000,Powiat zambrowski,2021,males,45-54,2123
4398,2061000,City with powiat status Białystok,2021,males,45-54,13443
4399,2062000,City with powiat status Łomża,2021,males,45-54,2553
4400,2063000,City with powiat status Suwałki,2021,males,45-54,3083
4401,2201000,Powiat bytowski,2021,males,45-54,3779
4402,2202000,Powiat chojnicki,2021,males,45-54,4941
4403,2203000,Powiat człuchowski,2021,males,45-54,2480
4404,2204000,Powiat gdański,2021,males,45-54,6816
4405,2205000,Powiat kartuski,2021,males,45-54,7740
4406,2206000,Powiat kościerski,2021,males,45-54,3674
4407,2207000,Powiat kwidzyński,2021,males,45-54,3932
4408,2208000,Powiat lęborski,2021,males,45-54,2961
4409,2209000,Powiat malborski,2021,males,45-54,2821
4410,2210000,Powiat nowodworski,2021,males,45-54,1653
4411,2211000,Powiat pucki,2021,males,45-54,4776
4412,2212000,Powiat słupski,2021,males,45-54,4924
4413,2213000,Powiat starogardzki,2021,males,45-54,6081
4414,2214000,Powiat tczewski,2021,males,45-54,5651
4415,2215000,Powiat wejherowski,2021,males,45-54,11169
4416,2216000,Powiat sztumski,2021,males,45-54,1841
4417,2261000,City with powiat status Gdańsk,2021,males,45-54,22115
4418,2262000,City with powiat status Gdynia,2021,males,45-54,11595
4419,2263000,City with powiat status Słupsk,2021,males,45-54,3869
4420,2264000,City with powiat status Sopot,2021,males,45-54,1417
